Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Analyze Quant Version,10.2,Report Quant Version,10.2
"1,1-DCE"
Data File,,Type,RT,,Resp.,,ISTD Resp,,Final Conc.
Cal. Path,Type,Level,Enable,,Conc.,,Response
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-01.D",Calibration,1,x,,0.010,,6145
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-02.D",Calibration,2,x,,0.020,,15835
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-03.D",Calibration,3,x,,0.050,,46138
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-04.D",Calibration,4,x,,0.100,,97377
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-05.D",Calibration,5,x,,0.200,,205893
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\-CCV-1.D",QC,5,x,,0.200,,143806
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\-CCV-2.D",QC,5,x,,0.200,,62624
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\-CCV-3.D",QC,5,x,,0.200,,71402
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\-CCV-4.D",QC,5,x,,0.200,,137063
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-06.D",Calibration,6,x,,0.400,,457746
Calibration,,
Toluene,,

Cal. Path,Type,Level,Enable,,Conc.,,Response
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-01.D",Calibration,1,x,,0.010,,23849
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-02.D",Calibration,2,x,,0.020,,59193
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-03.D",Calibration,3,x,,0.050,,165630
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-04.D",Calibration,4,x,,0.100,,347221
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-05.D",Calibration,5,x,,0.200,,718380
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\-CCV-1.D",QC,5,x,,0.200,,495624
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\-CCV-2.D",QC,5,x,,0.200,,196831
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\-CCV-3.D",QC,5,x,,0.200,,225095
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\-CCV-4.D",QC,5,x,,0.200,,451218
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-06.D",Calibration,6,x,,0.400,,1565593
Calibration,,
PCE,,

Cal. Path,Type,Level,Enable,,Conc.,,Response
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-01.D",Calibration,1,x,,0.010,,6724
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-02.D",Calibration,2,x,,0.020,,17879
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-03.D",Calibration,3,x,,0.050,,53326
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-04.D",Calibration,4,x,,0.100,,114173
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-05.D",Calibration,5,x,,0.200,,238605
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\-CCV-1.D",QC,5,x,,0.200,,183207
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\-CCV-2.D",QC,5,x,,0.200,,85401
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\-CCV-3.D",QC,5,x,,0.200,,94627
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\-CCV-4.D",QC,5,x,,0.200,,156615
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-06.D",Calibration,6,x,,0.400,,529114
Calibration,,
Xylene,,

Cal. Path,Type,Level,Enable,,Conc.,,Response
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-01.D",Calibration,1,x,,0.010,,30595
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-02.D",Calibration,2,x,,0.020,,77428
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-03.D",Calibration,3,x,,0.050,,216302
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-04.D",Calibration,4,x,,0.100,,463349
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-05.D",Calibration,5,x,,0.200,,946887
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\-CCV-1.D",QC,5,x,,0.200,,670759
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\-CCV-2.D",QC,5,x,,0.200,,269742
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\-CCV-3.D",QC,5,x,,0.200,,305535
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\-CCV-4.D",QC,5,x,,0.200,,610152
"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\VOC10 ST-06.D",Calibration,6,x,,0.400,,2064865
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오전 10:34:29,Data File,VOC10 ST-01.D
Type,Cal,Name,VOC10 ST-01
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,4.996,10497,6246,,0.020,mg/L
Carbon Chloride,,5.922,12787,6246,,0.017,mg/L
"1,2-DCE",,5.987,4824,6246,,0.018,mg/L
TCE,,6.238,6145,6246,,0.020,mg/L
Toluene,,6.855,23849,6246,,0.019,mg/L
PCE,,7.150,6724,6246,,0.020,mg/L
Xylene,,7.937,30595,6246,,0.019,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오전 10:47:09,Data File,VOC10 ST-02.D
Type,Cal,Name,VOC10 ST-02
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,4.996,27878,5947,,0.028,mg/L
Carbon Chloride,,5.922,33143,5947,,0.025,mg/L
"1,2-DCE",,5.986,10275,5947,,0.027,mg/L
TCE,,6.238,15835,5947,,0.028,mg/L
Toluene,,6.854,59193,5947,,0.028,mg/L
PCE,,7.150,17879,5947,,0.028,mg/L
Xylene,,7.937,77428,5947,,0.028,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오전 10:59:50,Data File,VOC10 ST-03.D
Type,Cal,Name,VOC10 ST-03
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,4.996,84632,6549,,0.051,mg/L
Carbon Chloride,,5.922,99352,6549,,0.047,mg/L
"1,2-DCE",,5.986,26808,6549,,0.050,mg/L
TCE,,6.238,46138,6549,,0.050,mg/L
Toluene,,6.854,165630,6549,,0.050,mg/L
PCE,,7.150,53326,6549,,0.050,mg/L
Xylene,,7.937,216302,6549,,0.050,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오전 11:12:31,Data File,VOC10 ST-04.D
Type,Cal,Name,VOC10 ST-04
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,4.996,178721,6329,,0.093,mg/L
Carbon Chloride,,5.922,205254,6329,,0.087,mg/L
"1,2-DCE",,5.986,55458,6329,,0.095,mg/L
TCE,,6.238,97377,6329,,0.091,mg/L
Toluene,,6.854,347221,6329,,0.093,mg/L
PCE,,7.150,114173,6329,,0.092,mg/L
Xylene,,7.937,463349,6329,,0.094,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오전 11:25:14,Data File,VOC10 ST-05.D
Type,Cal,Name,VOC10 ST-05
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,4.996,370200,6309,,0.176,mg/L
Carbon Chloride,,5.922,427992,6309,,0.169,mg/L
"1,2-DCE",,5.986,111496,6309,,0.181,mg/L
TCE,,6.238,205893,6309,,0.177,mg/L
Toluene,,6.854,718380,6309,,0.178,mg/L
PCE,,7.150,238605,6309,,0.177,mg/L
Xylene,,7.937,946887,6309,,0.178,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오전 11:37:56,Data File,VOC10 ST-06.D
Type,Cal,Name,VOC10 ST-06
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,4.991,826096,5693,,0.413,mg/L
Carbon Chloride,,5.922,960120,5693,,0.403,mg/L
"1,2-DCE",,5.987,236531,5693,,0.411,mg/L
TCE,,6.238,457746,5693,,0.413,mg/L
Toluene,,6.855,1565593,5693,,0.412,mg/L
PCE,,7.150,529114,5693,,0.413,mg/L
Xylene,,7.937,2064865,5693,,0.412,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 12:03:22,Data File,BK-.D
Type,Blank,Name,BK-
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,9531,,ND,mg/L
Carbon Chloride,,,,9531,,ND,mg/L
"1,2-DCE",,,,9531,,ND,mg/L
TCE,,,,9531,,ND,mg/L
Toluene,,,,9531,,ND,mg/L
PCE,,,,9531,,ND,mg/L
Xylene,,0.000,0,9531,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 12:16:04,Data File,FBK(HC 26-01-26).D
Type,Blank,Name,FBK(HC 26-01-26)
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,8607,,ND,mg/L
Carbon Chloride,,,,8607,,ND,mg/L
"1,2-DCE",,,,8607,,ND,mg/L
TCE,,,,8607,,ND,mg/L
Toluene,,,,8607,,ND,mg/L
PCE,,,,8607,,ND,mg/L
Xylene,,0.000,0,8607,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 12:28:48,Data File,FBK(YS 26-01-27).D
Type,Blank,Name,FBK(YS 26-01-27)
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,8636,,ND,mg/L
Carbon Chloride,,,,8636,,ND,mg/L
"1,2-DCE",,,,8636,,ND,mg/L
TCE,,,,8636,,ND,mg/L
Toluene,,,,8636,,ND,mg/L
PCE,,,,8636,,ND,mg/L
Xylene,,0.000,0,8636,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 12:41:33,Data File,FBK(YS 26-01-28).D
Type,Blank,Name,FBK(YS 26-01-28)
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,9098,,ND,mg/L
Carbon Chloride,,,,9098,,ND,mg/L
"1,2-DCE",,,,9098,,ND,mg/L
TCE,,,,9098,,ND,mg/L
Toluene,,,,9098,,ND,mg/L
PCE,,,,9098,,ND,mg/L
Xylene,,0.000,0,9098,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 12:54:16,Data File,FBK(HJ 26-01-28).D
Type,Blank,Name,FBK(HJ 26-01-28)
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,9445,,ND,mg/L
Carbon Chloride,,,,9445,,ND,mg/L
"1,2-DCE",,,,9445,,ND,mg/L
TCE,,,,9445,,ND,mg/L
Toluene,,,,9445,,ND,mg/L
PCE,,,,9445,,ND,mg/L
Xylene,,0.000,0,9445,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 1:06:58,Data File,HC 26-01-26.D
Type,Sample,Name,HC 26-01-26
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,8354,,ND,mg/L
Carbon Chloride,,,,8354,,ND,mg/L
"1,2-DCE",,,,8354,,ND,mg/L
TCE,,,,8354,,ND,mg/L
Toluene,,,,8354,,ND,mg/L
PCE,,,,8354,,ND,mg/L
Xylene,,0.000,0,8354,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 1:19:43,Data File,HC 26-01-27.D
Type,Sample,Name,HC 26-01-27
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,3554,,ND,mg/L
Carbon Chloride,,,,3554,,ND,mg/L
"1,2-DCE",,,,3554,,ND,mg/L
TCE,,,,3554,,ND,mg/L
Toluene,,,,3554,,ND,mg/L
PCE,,,,3554,,ND,mg/L
Xylene,,0.000,0,3554,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 1:32:28,Data File,MBK-1.D
Type,Blank,Name,MBK-1
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,7428,,ND,mg/L
Carbon Chloride,,,,7428,,ND,mg/L
"1,2-DCE",,,,7428,,ND,mg/L
TCE,,,,7428,,ND,mg/L
Toluene,,,,7428,,ND,mg/L
PCE,,,,7428,,ND,mg/L
Xylene,,0.000,0,7428,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 1:57:54,Data File,-CCV-1.D
Type,QC,Name,-CCV-1
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,4.996,248808,4914,,0.154,mg/L
Carbon Chloride,,5.922,334571,4914,,0.170,mg/L
"1,2-DCE",,5.986,81187,4914,,0.169,mg/L
TCE,,6.232,143806,4914,,0.160,mg/L
Toluene,,6.854,495624,4914,,0.160,mg/L
PCE,,7.150,183207,4914,,0.175,mg/L
Xylene,,7.937,670759,4914,,0.163,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:05:30,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-03 오후 2:44:20,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-02 오후 2:10:38,Data File,YS-01.D
Type,Sample,Name,YS-01
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,4552,,ND,mg/L
Carbon Chloride,,,,4552,,ND,mg/L
"1,2-DCE",,5.973,0,4552,,ND,mg/L
TCE,,,,4552,,ND,mg/L
Toluene,,,,4552,,ND,mg/L
PCE,,,,4552,,ND,mg/L
Xylene,,0.000,0,4552,,ND,mg/L
"1,1-DCE"
,,
Carbon Chloride
,,
"1,2-DCE"
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(HC 1.26, 1.27, YS 1.27,28, HJ 1.28)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-03 오후 2:44:20,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
