Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Analyze Quant Version,10.2,Report Quant Version,10.2
"1,1-DCE"
Data File,,Type,RT,,Resp.,,ISTD Resp,,Final Conc.
Acq. Date-Time,2026-02-06 오전 10:49:30,Data File,VOC10 ST-02.D
Type,Cal,Name,VOC10 ST-02
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,4.991,38197,12504,,0.022,mg/L
Chloroform,,5.720,49377,12504,,0.018,mg/L
Carbon Chloride,,5.922,40402,12504,,0.023,mg/L
"1,2-DCE",,5.980,13677,12504,,0.023,mg/L
Benzene,,5.993,84362,12504,,0.022,mg/L
TCE,,6.232,26919,12504,,0.022,mg/L
Toluene,,6.851,97295,12504,,0.021,mg/L
PCE,,7.145,31906,12504,,0.022,mg/L
Xylene,,7.931,129538,12504,,0.021,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오전 11:02:11,Data File,VOC10 ST-03.D
Type,Cal,Name,VOC10 ST-03
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,4.990,94406,11526,,0.046,mg/L
Chloroform,,5.715,98015,11526,,0.045,mg/L
Carbon Chloride,,5.915,98827,11526,,0.045,mg/L
"1,2-DCE",,5.980,32723,11526,,0.049,mg/L
Benzene,,5.993,205989,11526,,0.048,mg/L
TCE,,6.232,65554,11526,,0.046,mg/L
Toluene,,6.851,232803,11526,,0.047,mg/L
PCE,,7.145,77126,11526,,0.045,mg/L
Xylene,,7.931,310856,11526,,0.046,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오전 11:14:53,Data File,VOC10 ST-04.D
Type,Cal,Name,VOC10 ST-04
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,4.991,177417,10258,,0.087,mg/L
Chloroform,,5.715,168598,10258,,0.091,mg/L
Carbon Chloride,,5.922,182574,10258,,0.084,mg/L
"1,2-DCE",,5.980,62969,10258,,0.099,mg/L
Benzene,,5.993,382757,10258,,0.093,mg/L
TCE,,6.232,121432,10258,,0.089,mg/L
Toluene,,6.851,428545,10258,,0.092,mg/L
PCE,,7.145,142427,10258,,0.087,mg/L
Xylene,,7.931,579370,10258,,0.091,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오전 11:27:35,Data File,VOC10 ST-05.D
Type,Cal,Name,VOC10 ST-05
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,4.991,483248,10713,,0.214,mg/L
Chloroform,,5.715,383670,10713,,0.204,mg/L
Carbon Chloride,,5.916,526116,10713,,0.216,mg/L
"1,2-DCE",,5.980,128926,10713,,0.188,mg/L
Benzene,,5.993,913553,10713,,0.206,mg/L
TCE,,6.232,318591,10713,,0.214,mg/L
Toluene,,6.851,1064509,10713,,0.211,mg/L
PCE,,7.145,394917,10713,,0.218,mg/L
Xylene,,7.931,1480465,10713,,0.215,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오전 11:40:27,Data File,VOC10 ST-06.D
Type,Cal,Name,VOC10 ST-06
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,4.991,718519,8417,,0.397,mg/L
Chloroform,,5.715,581096,8417,,0.398,mg/L
Carbon Chloride,,5.922,771448,8417,,0.396,mg/L
"1,2-DCE",,5.980,222199,8417,,0.406,mg/L
Benzene,,5.993,1410837,8417,,0.399,mg/L
TCE,,6.232,470282,8417,,0.396,mg/L
Toluene,,6.851,1589434,8417,,0.397,mg/L
PCE,,7.145,568463,8417,,0.395,mg/L
Xylene,,7.931,2157294,8417,,0.395,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 12:05:53,Data File,BK-.D
Type,Blank,Name,BK-
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,11212,,ND,mg/L
Chloroform,,5.720,17347,11212,,0.004,mg/L
Carbon Chloride,,,,11212,,ND,mg/L
"1,2-DCE",,,,11212,,ND,mg/L
Benzene,,,,11212,,ND,mg/L
TCE,,,,11212,,ND,mg/L
Toluene,,,,11212,,ND,mg/L
PCE,,,,11212,,ND,mg/L
Xylene,,0.000,0,11212,,ND,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 12:18:36,Data File,FBK(KD 26-02-04).D
Type,Blank,Name,FBK(KD 26-02-04)
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,11783,,ND,mg/L
Chloroform,,5.715,14652,11783,,0.002,mg/L
Carbon Chloride,,,,11783,,ND,mg/L
"1,2-DCE",,,,11783,,ND,mg/L
Benzene,,,,11783,,ND,mg/L
TCE,,,,11783,,ND,mg/L
Toluene,,,,11783,,ND,mg/L
PCE,,,,11783,,ND,mg/L
Xylene,,0.000,0,11783,,ND,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 12:31:21,Data File,FBK(JR 26-02-05).D
Type,Blank,Name,FBK(JR 26-02-05)
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,8870,,ND,mg/L
Chloroform,,5.720,13213,8870,,0.004,mg/L
Carbon Chloride,,,,8870,,ND,mg/L
"1,2-DCE",,,,8870,,ND,mg/L
Benzene,,,,8870,,ND,mg/L
TCE,,,,8870,,ND,mg/L
Toluene,,,,8870,,ND,mg/L
PCE,,,,8870,,ND,mg/L
Xylene,,0.000,0,8870,,ND,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 12:44:04,Data File,KD-01.D
Type,Sample,Name,KD-01
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,18298,,ND,mg/L
Chloroform,,,,18298,,ND,mg/L
Carbon Chloride,,,,18298,,ND,mg/L
"1,2-DCE",,,,18298,,ND,mg/L
Benzene,,,,18298,,ND,mg/L
TCE,,,,18298,,ND,mg/L
Toluene,,6.851,113184,18298,,0.018,mg/L
PCE,,,,18298,,ND,mg/L
Xylene,,0.000,0,18298,,ND,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 12:56:48,Data File,KD-02.D
Type,Sample,Name,KD-02
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,10042,,ND,mg/L
Chloroform,,,,10042,,ND,mg/L
Carbon Chloride,,,,10042,,ND,mg/L
"1,2-DCE",,,,10042,,ND,mg/L
Benzene,,,,10042,,ND,mg/L
TCE,,,,10042,,ND,mg/L
Toluene,,,,10042,,ND,mg/L
PCE,,,,10042,,ND,mg/L
Xylene,,0.000,0,10042,,ND,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 1:09:33,Data File,KD-04.D
Type,Sample,Name,KD-04
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,13968,,ND,mg/L
Chloroform,,,,13968,,ND,mg/L
Carbon Chloride,,,,13968,,ND,mg/L
"1,2-DCE",,,,13968,,ND,mg/L
Benzene,,,,13968,,ND,mg/L
TCE,,,,13968,,ND,mg/L
Toluene,,6.851,3203762,13968,,0.481,mg/L
PCE,,,,13968,,ND,mg/L
Xylene,,7.789,68484,13968,,0.012,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 1:22:19,Data File,JR-01.D
Type,Sample,Name,JR-01
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,11632,,ND,mg/L
Chloroform,,,,11632,,ND,mg/L
Carbon Chloride,,,,11632,,ND,mg/L
"1,2-DCE",,5.980,28994,11632,,0.044,mg/L
Benzene,,,,11632,,ND,mg/L
TCE,,,,11632,,ND,mg/L
Toluene,,,,11632,,ND,mg/L
PCE,,,,11632,,ND,mg/L
Xylene,,0.000,0,11632,,ND,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 1:35:12,Data File,JR-02.D
Type,Sample,Name,JR-02
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,8462,,ND,mg/L
Chloroform,,5.720,15863,8462,,0.006,mg/L
Carbon Chloride,,,,8462,,ND,mg/L
"1,2-DCE",,5.980,408291,8462,,0.736,mg/L
Benzene,,,,8462,,ND,mg/L
TCE,,,,8462,,ND,mg/L
Toluene,,,,8462,,ND,mg/L
PCE,,,,8462,,ND,mg/L
Xylene,,0.000,0,8462,,ND,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 1:47:55,Data File,JR-03.D
Type,Sample,Name,JR-03
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,9275,,ND,mg/L
Chloroform,,5.720,34302,9275,,0.017,mg/L
Carbon Chloride,,,,9275,,ND,mg/L
"1,2-DCE",,,,9275,,ND,mg/L
Benzene,,,,9275,,ND,mg/L
TCE,,,,9275,,ND,mg/L
Toluene,,,,9275,,ND,mg/L
PCE,,,,9275,,ND,mg/L
Xylene,,0.000,0,9275,,ND,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 2:00:40,Data File,JR-04.D
Type,Sample,Name,JR-04
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,9370,,ND,mg/L
Chloroform,,5.720,34626,9370,,0.017,mg/L
Carbon Chloride,,,,9370,,ND,mg/L
"1,2-DCE",,5.980,9326,9370,,0.021,mg/L
Benzene,,,,9370,,ND,mg/L
TCE,,,,9370,,ND,mg/L
Toluene,,,,9370,,ND,mg/L
PCE,,,,9370,,ND,mg/L
Xylene,,0.000,0,9370,,ND,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 2:13:26,Data File,JR-05.D
Type,Sample,Name,JR-05
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,9070,,ND,mg/L
Chloroform,,5.720,23039,9070,,0.010,mg/L
Carbon Chloride,,,,9070,,ND,mg/L
"1,2-DCE",,,,9070,,ND,mg/L
Benzene,,,,9070,,ND,mg/L
TCE,,,,9070,,ND,mg/L
Toluene,,,,9070,,ND,mg/L
PCE,,,,9070,,ND,mg/L
Xylene,,0.000,0,9070,,ND,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 2:26:24,Data File,JR-06.D
Type,Sample,Name,JR-06
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,9040,,ND,mg/L
Chloroform,,5.720,0,9040,,ND,mg/L
Carbon Chloride,,,,9040,,ND,mg/L
"1,2-DCE",,,,9040,,ND,mg/L
Benzene,,,,9040,,ND,mg/L
TCE,,,,9040,,ND,mg/L
Toluene,,,,9040,,ND,mg/L
PCE,,,,9040,,ND,mg/L
Xylene,,0.000,0,9040,,ND,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 2:39:10,Data File,JR-07.D
Type,Sample,Name,JR-07
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,9207,,ND,mg/L
Chloroform,,,,9207,,ND,mg/L
Carbon Chloride,,,,9207,,ND,mg/L
"1,2-DCE",,,,9207,,ND,mg/L
Benzene,,,,9207,,ND,mg/L
TCE,,,,9207,,ND,mg/L
Toluene,,,,9207,,ND,mg/L
PCE,,,,9207,,ND,mg/L
Xylene,,0.000,0,9207,,ND,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 2:51:56,Data File,JR-08.D
Type,Sample,Name,JR-08
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,9194,,ND,mg/L
Chloroform,,5.720,22303,9194,,0.009,mg/L
Carbon Chloride,,,,9194,,ND,mg/L
"1,2-DCE",,,,9194,,ND,mg/L
Benzene,,,,9194,,ND,mg/L
TCE,,,,9194,,ND,mg/L
Toluene,,,,9194,,ND,mg/L
PCE,,,,9194,,ND,mg/L
Xylene,,0.000,0,9194,,ND,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 3:04:43,Data File,JR 26-02-06.D
Type,Sample,Name,JR 26-02-06
Dil.,1,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,8205,,ND,mg/L
Chloroform,,,,8205,,ND,mg/L
Carbon Chloride,,,,8205,,ND,mg/L
"1,2-DCE",,,,8205,,ND,mg/L
Benzene,,,,8205,,ND,mg/L
TCE,,,,8205,,ND,mg/L
Toluene,,,,8205,,ND,mg/L
PCE,,,,8205,,ND,mg/L
Xylene,,0.000,0,8205,,ND,mg/L
"1,1-DCE"
,,
Chloroform
,,
Carbon Chloride
,,
"1,2-DCE"
,,
Benzene
,,
TCE
,,
Toluene
,,
PCE
,,
Xylene
,,
Batch Data Path,"D:\DATA\2026년\2. 2026년 2월\VOC10(KD 2.4, JR 2.5,2.6)\QuantResults\VOC10.batch.bin"
Analysis Time,2026-02-10 오후 1:52:07,Analyst Name,DESKTOP-N82KMQD\수질분석센터 GC2
Report Generation Time,2026-04-10 오전 11:09:35,Report Generator Name,DESKTOP-N82KMQD\수질분석센터 GC2
Calibration Last Update,2026-02-10 오후 1:52:06,Batch State,Processed
Analyze Quant Version,10.2,Report Quant Version,10.2
Acq. Date-Time,2026-02-06 오후 3:21:59,Data File,KD-04 R.D
Type,Sample,Name,KD-04 R
Dil.,20,Acq. Method File,2025 VOCs(10) NEW
Sample Chromatogram


Name,,RT,Resp.,ISTD Resp,,Final Conc.,Units
"1,1-DCE",,,,8046,,ND,mg/L
Chloroform,,5.715,10227,8046,,0.049,mg/L
Carbon Chloride,,,,8046,,ND,mg/L
"1,2-DCE",,,,8046,,ND,mg/L
Benzene,,,,8046,,ND,mg/L
TCE,,,,8046,,ND,mg/L
Toluene,,6.851,97592,8046,,0.602,mg/L
PCE,,,,8046,,ND,mg/L
Xylene,,0.000,0,8046,,ND,mg/L
"1,1-DCE"
,,
Chloroform
